file,seq_id
../results/simdir/Bacillus_subtilis_BSP1_uid166925/166925_.fasta,gi|430020011|gb|CP003695.1|
../results/simdir/Bacillus_thuringiensis_BMB171_uid43631/43631_.fasta,gi|296326969|gb|CP001904.1|
../results/simdir/Bacillus_thuringiensis_BMB171_uid43631/43631_.fasta,gi|296321890|gb|CP001903.1|
../results/simdir/Yersinia_pestis_Antiqua_uid16645/16645_.fasta,gi|108777911|gb|CP000308.1|
../results/simdir/Yersinia_pestis_Antiqua_uid16645/16645_.fasta,gi|108782189|gb|CP000311.1|
../results/simdir/Yersinia_pestis_Antiqua_uid16645/16645_.fasta,gi|108782179|gb|CP000310.1|
../results/simdir/Yersinia_pestis_Antiqua_uid16645/16645_.fasta,gi|108782079|gb|CP000309.1|
../results/simdir/Bacillus_amyloliquefaciens_plantarum_AS43_3_uid173409/173409_.fasta,gi|429485121|gb|CP003838.1|
../results/simdir/Bacillus_anthracis_A0248_uid33543/33543_.fasta,gi|229264195|gb|CP001597.1|
../results/simdir/Bacillus_anthracis_A0248_uid33543/33543_.fasta,gi|229269332|gb|CP001599.1|
../results/simdir/Bacillus_anthracis_A0248_uid33543/33543_.fasta,gi|229264291|gb|CP001598.1|
../results/simdir/Clostridium_phytofermentans_ISDg_uid16184/16184_.fasta,gi|160426828|gb|CP000885.1|
../results/simdir/Bacillus_anthracis_A16R_uid40353/40353_.fasta,gi|570710095|gb|CP001974.1|
../results/simdir/Bacillus_anthracis_A16R_uid40353/40353_.fasta,gi|570715797|gb|CP001975.1|
../results/simdir/Escherichia_coli__clone_D_i14__uid52023/52023_.fasta,gi|355423321|gb|CP002212.1|
../results/simdir/Staphylococcus_aureus_ST228_10497_uid71345/71345_.fasta,gi|408426526|emb|HE579062.1|
../results/simdir/Staphylococcus_aureus_ST228_10497_uid71345/71345_.fasta,gi|408424560|emb|HE579061.1|
../results/simdir/Bacillus_thuringiensis_HD_771_uid171845/171845_.fasta,gi|401793635|gb|CP003754.1|
../results/simdir/Bacillus_thuringiensis_HD_771_uid171845/171845_.fasta,gi|401793462|gb|CP003753.1|
../results/simdir/Bacillus_thuringiensis_HD_771_uid171845/171845_.fasta,gi|401787476|gb|CP003752.1|
../results/simdir/Bacillus_thuringiensis_HD_771_uid171845/171845_.fasta,gi|401794045|gb|CP003760.1|
../results/simdir/Bacillus_thuringiensis_HD_771_uid171845/171845_.fasta,gi|401793805|gb|CP003755.1|
../results/simdir/Bacillus_thuringiensis_HD_771_uid171845/171845_.fasta,gi|401793960|gb|CP003757.1|
../results/simdir/Bacillus_thuringiensis_HD_771_uid171845/171845_.fasta,gi|401793885|gb|CP003756.1|
../results/simdir/Bacillus_thuringiensis_HD_771_uid171845/171845_.fasta,gi|401794037|gb|CP003759.1|
../results/simdir/Bacillus_thuringiensis_HD_771_uid171845/171845_.fasta,gi|401794022|gb|CP003758.1|
../results/simdir/Listeria_monocytogenes_L312_uid51857/51857_.fasta,gi|406359805|emb|FR733642.2|
../results/simdir/Bacillus_subtilis_XF_1_uid175410/175410_.fasta,gi|449026629|gb|CP004019.1|
../results/simdir/Bacillus_subtilis_spizizenii_TU_B_10_uid68561/68561_.fasta,gi|349596987|gb|CP002905.1|
../results/simdir/Listeria_ivanovii_uid13441/13441_.fasta,gi|346980581|emb|FR687253.1|
../results/simdir/Shigella_dysenteriae_uid13145/13145_.fasta,gi|81239530|gb|CP000034.1|
../results/simdir/Shigella_dysenteriae_uid13145/13145_.fasta,gi|141327048|gb|CP000640.1|
../results/simdir/Shigella_dysenteriae_uid13145/13145_.fasta,gi|81243805|gb|CP000035.1|
../results/simdir/Pseudomonas_aeruginosa_uid331/331_.fasta,gi|110227054|gb|AE004091.2|
../results/simdir/Yersinia_pestis_biovar_Microtus_91001_uid10638/10638_.fasta,gi|45438631|gb|AE017042.1|
../results/simdir/Yersinia_pestis_biovar_Microtus_91001_uid10638/10638_.fasta,gi|45357124|gb|AE017043.1|
../results/simdir/Yersinia_pestis_biovar_Microtus_91001_uid10638/10638_.fasta,gi|45357241|gb|AE017045.1|
../results/simdir/Yersinia_pestis_biovar_Microtus_91001_uid10638/10638_.fasta,gi|45357210|gb|AE017044.1|
../results/simdir/Yersinia_pestis_biovar_Microtus_91001_uid10638/10638_.fasta,gi|45357364|gb|AE017046.1|
../results/simdir/Bacillus_subtilis_BSn5_uid61191/61191_.fasta,gi|320017650|gb|CP002468.1|
../results/simdir/Escherichia_coli_O7_K1_CE10_uid63597/63597_.fasta,gi|349741162|gb|CP003035.1|
../results/simdir/Escherichia_coli_O7_K1_CE10_uid63597/63597_.fasta,gi|349741934|gb|CP003038.1|
../results/simdir/Escherichia_coli_O7_K1_CE10_uid63597/63597_.fasta,gi|349741228|gb|CP003036.1|
../results/simdir/Escherichia_coli_O7_K1_CE10_uid63597/63597_.fasta,gi|349736152|gb|CP003034.1|
../results/simdir/Escherichia_coli_O7_K1_CE10_uid63597/63597_.fasta,gi|349741574|gb|CP003037.1|
../results/simdir/Salmonella_bongori_NCTC_12419_uid351/351_.fasta,gi|339511397|emb|FR877557.1|
../results/simdir/Salmonella_enterica_serovar_Newport_USMARC_S3124_1_uid51643/51643_.fasta,gi|528171613|gb|CP006631.1|
../results/simdir/Listeria_monocytogenes_serotype_1_2a_10_1047_uid167903/167903_.fasta,gi|571344587|gb|CP006861.1|
../results/simdir/Listeria_monocytogenes_HCC23_uid29409/29409_.fasta,gi|217332573|gb|CP001175.1|
../results/simdir/Listeria_monocytogenes_serotype_1_2c_SLCC2372_uid50377/50377_.fasta,gi|404231932|emb|FR733648.1|
../results/simdir/Listeria_monocytogenes_serotype_1_2c_SLCC2372_uid50377/50377_.fasta,gi|306480565|emb|FR667691.1|
../results/simdir/Bacillus_weihenstephanensis_KBAB4_uid13623/13623_.fasta,gi|163865720|gb|CP000906.1|
../results/simdir/Bacillus_weihenstephanensis_KBAB4_uid13623/13623_.fasta,gi|163865796|gb|CP000907.1|
../results/simdir/Bacillus_weihenstephanensis_KBAB4_uid13623/13623_.fasta,gi|163860210|gb|CP000903.1|
../results/simdir/Bacillus_weihenstephanensis_KBAB4_uid13623/13623_.fasta,gi|163865656|gb|CP000905.1|
../results/simdir/Bacillus_weihenstephanensis_KBAB4_uid13623/13623_.fasta,gi|163865366|gb|CP000904.1|
../results/simdir/Bacillus_cereus_AH820_uid17711/17711_.fasta,gi|218540230|gb|CP001284.1|
../results/simdir/Bacillus_cereus_AH820_uid17711/17711_.fasta,gi|218534755|gb|CP001283.1|
../results/simdir/Bacillus_cereus_AH820_uid17711/17711_.fasta,gi|218540557|gb|CP001286.1|
../results/simdir/Bacillus_cereus_AH820_uid17711/17711_.fasta,gi|218540236|gb|CP001285.1|
../results/simdir/Staphylococcus_aureus_Newman_uid18801/18801_.fasta,gi|150373012|dbj|AP009351.1|
../results/simdir/Listeria_monocytogenes_SLCC5850_uid51861/51861_.fasta,gi|404229065|emb|FR733647.1|
../results/simdir/Bacillus_cereus_Q1_uid16220/16220_.fasta,gi|221243254|gb|CP000229.1|
../results/simdir/Bacillus_cereus_Q1_uid16220/16220_.fasta,gi|221243025|gb|CP000228.1|
../results/simdir/Bacillus_cereus_Q1_uid16220/16220_.fasta,gi|221237819|gb|CP000227.1|
../results/simdir/Pseudomonas_putida_NBRC_14164_uid171050/171050_.fasta,gi|512381003|dbj|AP013070.1|
../results/simdir/Pseudomonas_putida_HB3267_uid171349/171349_.fasta,gi|430799226|gb|CP003739.1|
../results/simdir/Pseudomonas_putida_HB3267_uid171349/171349_.fasta,gi|430790723|gb|CP003738.1|
../results/simdir/Clostridium_acetobutylicum_EA_2018_uid50455/50455_.fasta,gi|325511148|gb|CP002119.1|
../results/simdir/Clostridium_acetobutylicum_EA_2018_uid50455/50455_.fasta,gi|325507407|gb|CP002118.1|
../results/simdir/Listeria_monocytogenes_SLCC2479_uid51829/51829_.fasta,gi|404234869|emb|FR733649.1|
../results/simdir/Salmonella_enterica_serovar_Heidelberg_B182_uid88529/88529_.fasta,gi|383800589|gb|CP003417.1|
../results/simdir/Salmonella_enterica_serovar_Heidelberg_B182_uid88529/88529_.fasta,gi|383796300|gb|CP003416.1|
../results/simdir/Salmonella_enterica_serovar_Paratyphi_A_AKU_12601_uid30943/30943_.fasta,gi|197092687|emb|FM200053.1|
../results/simdir/Pseudomonas_TKP_uid225946/225946_.fasta,gi|566060467|gb|CP006852.1|
../results/simdir/Listeria_monocytogenes_J1816_uid60535/60535_.fasta,gi|523917454|gb|CP006046.1|
../results/simdir/Staphylococcus_aureus_LGA251_uid62883/62883_.fasta,gi|343887213|emb|FR821780.1|
../results/simdir/Staphylococcus_aureus_LGA251_uid62883/62883_.fasta,gi|344176319|emb|FR821779.1|
../results/simdir/Escherichia_coli_042_uid40647/40647_.fasta,gi|284924582|emb|FN554767.1|
../results/simdir/Escherichia_coli_042_uid40647/40647_.fasta,gi|284919779|emb|FN554766.1|
../results/simdir/Clostridium_SY8519_uid67799/67799_.fasta,gi|338900465|dbj|AP012212.1|
../results/simdir/Bacillus_megaterium_DSM319_uid42425/42425_.fasta,gi|294799901|gb|CP001982.1|
../results/simdir/Bacillus_amyloliquefaciens_Y2_uid78839/78839_.fasta,gi|387170633|gb|CP003332.1|
../results/simdir/Staphylococcus_aureus_MW2_uid306/306_.fasta,gi|47118312|dbj|BA000033.2|
../results/simdir/Bacillus_subtilis_uid76/76_.fasta,gi|225184640|emb|AL009126.3|
../results/simdir/Listeria_seeligeri_serovar_1_2b_SLCC3954_uid41123/41123_.fasta,gi|289169617|emb|FN557490.1|
../results/simdir/Staphylococcus_aureus_Z172_uid222409/222409_.fasta,gi|554590848|gb|CP006838.1|
../results/simdir/Staphylococcus_aureus_Z172_uid222409/222409_.fasta,gi|554593683|gb|CP006839.1|
../results/simdir/Staphylococcus_aureus_Z172_uid222409/222409_.fasta,gi|554593717|gb|CP006840.1|
../results/simdir/Pseudomonas_putida_W619_uid17053/17053_.fasta,gi|169757190|gb|CP000949.1|
../results/simdir/Salmonella_enterica_serovar_Agona_24249_uid222376/222376_.fasta,gi|563346448|gb|CP006876.1|
../results/simdir/Bacillus_anthracis_Ames_uid309/309_.fasta,gi|30260185|gb|AE016879.1|
../results/simdir/Clostridium_cf__saccharolyticum_K10_uid45855/45855_.fasta,gi|295089810|emb|FP929037.1|
../results/simdir/Francisella_tularensis_tularensis_uid9/9_.fasta,gi|240248234|emb|AJ749949.2|
../results/simdir/Bacillus_pseudofirmus_OF4_uid28811/28811_.fasta,gi|288548401|gb|CP001880.1|
../results/simdir/Bacillus_pseudofirmus_OF4_uid28811/28811_.fasta,gi|315111345|gb|CP001878.2|
../results/simdir/Bacillus_pseudofirmus_OF4_uid28811/28811_.fasta,gi|288548108|gb|CP001879.1|
../results/simdir/Bacillus_amyloliquefaciens_IT_45_uid73591/73591_.fasta,gi|449848517|gb|CP004065.1|
../results/simdir/Bacillus_amyloliquefaciens_IT_45_uid73591/73591_.fasta,gi|449852369|gb|CP004119.1|
../results/simdir/Bacillus_toyonensis_BCT_7112_uid225857/225857_.fasta,gi|557472186|gb|CP006863.1|
../results/simdir/Bacillus_toyonensis_BCT_7112_uid225857/225857_.fasta,gi|557477095|gb|CP006864.1|
../results/simdir/Bacillus_toyonensis_BCT_7112_uid225857/225857_.fasta,gi|557477180|gb|CP006865.1|
../results/simdir/Salmonella_enterica_serovar_Paratyphi_B_SPB7_uid27803/27803_.fasta,gi|161361677|gb|CP000886.1|
../results/simdir/Pseudomonas_aeruginosa_M18_uid61423/61423_.fasta,gi|347302377|gb|CP002496.1|
../results/simdir/Listeria_monocytogenes_SLCC2378_uid51729/51729_.fasta,gi|404220404|emb|FR733644.1|
../results/simdir/Escherichia_coli_SMS_3_5_uid19469/19469_.fasta,gi|170517292|gb|CP000970.1|
../results/simdir/Escherichia_coli_SMS_3_5_uid19469/19469_.fasta,gi|170522190|gb|CP000972.1|
../results/simdir/Escherichia_coli_SMS_3_5_uid19469/19469_.fasta,gi|170522036|gb|CP000971.1|
../results/simdir/Escherichia_coli_SMS_3_5_uid19469/19469_.fasta,gi|170522206|gb|CP000974.1|
../results/simdir/Escherichia_coli_SMS_3_5_uid19469/19469_.fasta,gi|170522201|gb|CP000973.1|
../results/simdir/Escherichia_coli_CFT073_uid313/313_.fasta,gi|26111730|gb|AE014075.1|
../results/simdir/Shigella_flexneri_5_8401_uid16375/16375_.fasta,gi|110613622|gb|CP000266.1|
../results/simdir/Staphylococcus_aureus_ED98_uid39547/39547_.fasta,gi|262076645|gb|CP001783.1|
../results/simdir/Staphylococcus_aureus_ED98_uid39547/39547_.fasta,gi|262073980|gb|CP001781.1|
../results/simdir/Staphylococcus_aureus_ED98_uid39547/39547_.fasta,gi|262076642|gb|CP001782.1|
../results/simdir/Staphylococcus_aureus_ED98_uid39547/39547_.fasta,gi|262076649|gb|CP001784.1|
../results/simdir/Staphylococcus_aureus_JH9_uid15757/15757_.fasta,gi|147739516|gb|CP000703.1|
../results/simdir/Staphylococcus_aureus_JH9_uid15757/15757_.fasta,gi|147742268|gb|CP000704.1|
../results/simdir/Clostridium_botulinum_B1_Okra_uid28505/28505_.fasta,gi|169123081|gb|CP000940.1|
../results/simdir/Clostridium_botulinum_B1_Okra_uid28505/28505_.fasta,gi|169119423|gb|CP000939.1|
../results/simdir/Salmonella_enterica_serovar_Gallinarum_287_91_uid30689/30689_.fasta,gi|205271127|emb|AM933173.1|
../results/simdir/Salmonella_enterica_serovar_Bovismorbificans_3114_uid217868/217868_.fasta,gi|560176986|emb|HF969015.2|
../results/simdir/Salmonella_enterica_serovar_Bovismorbificans_3114_uid217868/217868_.fasta,gi|537739812|emb|HF969016.1|
../results/simdir/Clostridium_acetobutylicum_DSM_1731_uid63241/63241_.fasta,gi|336293787|gb|CP002662.1|
../results/simdir/Clostridium_acetobutylicum_DSM_1731_uid63241/63241_.fasta,gi|336293610|gb|CP002661.1|
../results/simdir/Clostridium_acetobutylicum_DSM_1731_uid63241/63241_.fasta,gi|336289872|gb|CP002660.1|
../results/simdir/Listeria_monocytogenes_Finland_1988_uid17319/17319_.fasta,gi|346644924|gb|CP002004.1|
../results/simdir/Clostridium_botulinum_BKT015925_uid60407/60407_.fasta,gi|329127479|gb|CP002412.1|
../results/simdir/Clostridium_botulinum_BKT015925_uid60407/60407_.fasta,gi|329124738|gb|CP002410.1|
../results/simdir/Clostridium_botulinum_BKT015925_uid60407/60407_.fasta,gi|329127670|gb|CP002414.1|
../results/simdir/Clostridium_botulinum_BKT015925_uid60407/60407_.fasta,gi|329127257|gb|CP002411.1|
../results/simdir/Clostridium_botulinum_BKT015925_uid60407/60407_.fasta,gi|329127724|gb|CP002415.1|
../results/simdir/Clostridium_botulinum_BKT015925_uid60407/60407_.fasta,gi|329127583|gb|CP002413.1|
../results/simdir/Escherichia_coli__clone_D_i2__uid52021/52021_.fasta,gi|355418401|gb|CP002211.1|
../results/simdir/Clostridium_perfringens_uid79/79_.fasta,gi|47118322|dbj|BA000016.3|
../results/simdir/Clostridium_perfringens_uid79/79_.fasta,gi|15076712|dbj|AP003515.1|
../results/simdir/Bacillus_thuringiensis_HD_789_uid171844/171844_.fasta,gi|401878495|gb|CP003767.1|
../results/simdir/Bacillus_thuringiensis_HD_789_uid171844/171844_.fasta,gi|401877615|gb|CP003764.1|
../results/simdir/Bacillus_thuringiensis_HD_789_uid171844/171844_.fasta,gi|401872063|gb|CP003763.1|
../results/simdir/Bacillus_thuringiensis_HD_789_uid171844/171844_.fasta,gi|401878527|gb|CP003769.1|
../results/simdir/Bacillus_thuringiensis_HD_789_uid171844/171844_.fasta,gi|401878050|gb|CP003765.1|
../results/simdir/Bacillus_thuringiensis_HD_789_uid171844/171844_.fasta,gi|401878518|gb|CP003768.1|
../results/simdir/Bacillus_thuringiensis_HD_789_uid171844/171844_.fasta,gi|401878291|gb|CP003766.1|
../results/simdir/Escherichia_coli_O26_H11_11368_uid32509/32509_.fasta,gi|257757227|dbj|AP010954.1|
../results/simdir/Escherichia_coli_O26_H11_11368_uid32509/32509_.fasta,gi|257757382|dbj|AP010957.1|
../results/simdir/Escherichia_coli_O26_H11_11368_uid32509/32509_.fasta,gi|257751862|dbj|AP010953.1|
../results/simdir/Escherichia_coli_O26_H11_11368_uid32509/32509_.fasta,gi|257757375|dbj|AP010956.1|
../results/simdir/Escherichia_coli_O26_H11_11368_uid32509/32509_.fasta,gi|257757293|dbj|AP010955.1|
../results/simdir/Clostridium_clariflavum_DSM_19732_uid72805/72805_.fasta,gi|359823987|gb|CP003065.1|
../results/simdir/Listeria_monocytogenes_N53_1_uid177090/177090_.fasta,gi|441472679|emb|HE999705.1|
../results/simdir/Escherichia_coli_SE11_uid18057/18057_.fasta,gi|209915436|dbj|AP009244.1|
../results/simdir/Escherichia_coli_SE11_uid18057/18057_.fasta,gi|209910450|dbj|AP009240.1|
../results/simdir/Escherichia_coli_SE11_uid18057/18057_.fasta,gi|209915255|dbj|AP009242.1|
../results/simdir/Escherichia_coli_SE11_uid18057/18057_.fasta,gi|209915368|dbj|AP009243.1|
../results/simdir/Escherichia_coli_SE11_uid18057/18057_.fasta,gi|209915447|dbj|AP009245.1|
../results/simdir/Escherichia_coli_SE11_uid18057/18057_.fasta,gi|209915130|dbj|AP009241.1|
../results/simdir/Escherichia_coli_SE11_uid18057/18057_.fasta,gi|209915455|dbj|AP009246.1|
../results/simdir/Escherichia_coli_APEC_O78_uid184588/184588_.fasta,gi|443419838|gb|CP004009.1|
../results/simdir/Shigella_flexneri_2a_2457T_uid408/408_.fasta,gi|30043918|gb|AE014073.1|
../results/simdir/Bacillus_cereus_AH187_uid17715/17715_.fasta,gi|217068328|gb|CP001178.1|
../results/simdir/Bacillus_cereus_AH187_uid17715/17715_.fasta,gi|217062892|gb|CP001177.1|
../results/simdir/Bacillus_cereus_AH187_uid17715/17715_.fasta,gi|217068352|gb|CP001179.1|
../results/simdir/Bacillus_cereus_AH187_uid17715/17715_.fasta,gi|217068687|gb|CP001181.1|
../results/simdir/Bacillus_cereus_AH187_uid17715/17715_.fasta,gi|217068626|gb|CP001180.1|
../results/simdir/Bacillus_anthracis_CI_uid36309/36309_.fasta,gi|300379343|gb|CP001748.1|
../results/simdir/Bacillus_anthracis_CI_uid36309/36309_.fasta,gi|300379132|gb|CP001747.1|
../results/simdir/Bacillus_anthracis_CI_uid36309/36309_.fasta,gi|300373910|gb|CP001746.1|
../results/simdir/Bacillus_anthracis_CI_uid36309/36309_.fasta,gi|300379453|gb|CP001749.1|
../results/simdir/Escherichia_coli_O104_H4_2009EL_2071_uid81099/81099_.fasta,gi|407067873|gb|CP003303.1|
../results/simdir/Escherichia_coli_O104_H4_2009EL_2071_uid81099/81099_.fasta,gi|407062746|gb|CP003301.1|
../results/simdir/Escherichia_coli_O104_H4_2009EL_2071_uid81099/81099_.fasta,gi|407067787|gb|CP003302.1|
../results/simdir/Salmonella_enterica_Serovar_Typhimurium_var__5__CFSAN001921_uid184140/184140_.fasta,gi|523811524|gb|CP006052.1|
../results/simdir/Salmonella_enterica_Serovar_Typhimurium_var__5__CFSAN001921_uid184140/184140_.fasta,gi|523811518|gb|CP006051.1|
../results/simdir/Salmonella_enterica_Serovar_Typhimurium_var__5__CFSAN001921_uid184140/184140_.fasta,gi|523806722|gb|CP006048.1|
../results/simdir/Salmonella_enterica_Serovar_Typhimurium_var__5__CFSAN001921_uid184140/184140_.fasta,gi|523811284|gb|CP006050.1|
../results/simdir/Francisella_tularensis_TIGB03_uid64441/64441_.fasta,gi|377828067|gb|CP003048.1|
../results/simdir/Pseudomonas_aeruginosa_DK2_uid73815/73815_.fasta,gi|392316915|gb|CP003149.1|
../results/simdir/Bacillus_cereus_03BB102_uid31307/31307_.fasta,gi|225785631|gb|CP001407.1|
../results/simdir/Bacillus_cereus_03BB102_uid31307/31307_.fasta,gi|225785421|gb|CP001406.1|
../results/simdir/Salmonella_enterica_serovar_Javiana_CFSAN001992_uid183458/183458_.fasta,gi|451912923|gb|CP004028.1|
../results/simdir/Salmonella_enterica_serovar_Javiana_CFSAN001992_uid183458/183458_.fasta,gi|451908558|gb|CP004027.1|
../results/simdir/Salmonella_enterica_serovar_Javiana_CFSAN001992_uid183458/183458_.fasta,gi|451908532|gb|CP004026.1|
../results/simdir/Bacillus_megaterium_QM_B1551_uid30165/30165_.fasta,gi|294351974|gb|CP001987.1|
../results/simdir/Bacillus_megaterium_QM_B1551_uid30165/30165_.fasta,gi|294351934|gb|CP001985.1|
../results/simdir/Bacillus_megaterium_QM_B1551_uid30165/30165_.fasta,gi|294352015|gb|CP001988.1|
../results/simdir/Bacillus_megaterium_QM_B1551_uid30165/30165_.fasta,gi|294352110|gb|CP001989.1|
../results/simdir/Bacillus_megaterium_QM_B1551_uid30165/30165_.fasta,gi|294352220|gb|CP001990.1|
../results/simdir/Bacillus_megaterium_QM_B1551_uid30165/30165_.fasta,gi|294351945|gb|CP001986.1|
../results/simdir/Bacillus_megaterium_QM_B1551_uid30165/30165_.fasta,gi|294351929|gb|CP001984.1|
../results/simdir/Bacillus_megaterium_QM_B1551_uid30165/30165_.fasta,gi|294346812|gb|CP001983.1|
../results/simdir/Francisella_tularensis_holarctica_FTNF002_00_uid20197/20197_.fasta,gi|156251972|gb|CP000803.1|
../results/simdir/Clostridium_botulinum_B_Eklund_17B_uid28857/28857_.fasta,gi|187720473|gb|CP001056.1|
../results/simdir/Clostridium_botulinum_B_Eklund_17B_uid28857/28857_.fasta,gi|187723947|gb|CP001057.1|
../results/simdir/Clostridium_saccharobutylicum_DSM_13864_uid217481/217481_.fasta,gi|549807177|gb|CP006721.1|
../results/simdir/Clostridium_acidurici_9a_uid79221/79221_.fasta,gi|407049040|gb|CP003326.1|
../results/simdir/Clostridium_acidurici_9a_uid79221/79221_.fasta,gi|407051880|gb|CP003327.1|
../results/simdir/Clostridium_botulinum_A2_Kyoto_uid29859/29859_.fasta,gi|226840737|gb|CP001581.1|
../results/simdir/Bacillus_amyloliquefaciens_DSM7_uid41719/41719_.fasta,gi|307604755|emb|FN597644.1|
../results/simdir/Bacillus_amyloliquefaciens_LL3_uid64659/64659_.fasta,gi|328914179|gb|CP002635.1|
../results/simdir/Bacillus_amyloliquefaciens_LL3_uid64659/64659_.fasta,gi|328909959|gb|CP002634.1|
../results/simdir/Yersinia_pseudotuberculosis_PB1__uid28745/28745_.fasta,gi|186696370|gb|CP001048.1|
../results/simdir/Yersinia_pseudotuberculosis_PB1__uid28745/28745_.fasta,gi|186700521|gb|CP001049.1|
../results/simdir/Yersinia_pestis_KIM_10_uid288/288_.fasta,gi|3883003|gb|AF074611.1|
../results/simdir/Yersinia_pestis_KIM_10_uid288/288_.fasta,gi|22002119|gb|AE009952.1|
../results/simdir/Shigella_boydii_Sb227_uid13146/13146_.fasta,gi|81248166|gb|CP000037.1|
../results/simdir/Shigella_boydii_Sb227_uid13146/13146_.fasta,gi|81244029|gb|CP000036.1|
../results/simdir/Escherichia_coli_W_uid48011/48011_.fasta,gi|315063705|gb|CP002186.1|
../results/simdir/Escherichia_coli_W_uid48011/48011_.fasta,gi|315063834|gb|CP002187.1|
../results/simdir/Escherichia_coli_W_uid48011/48011_.fasta,gi|315059226|gb|CP002185.1|
../results/simdir/Staphylococcus_aureus_ST398_uid29427/29427_.fasta,gi|283469229|emb|AM990992.1|
../results/simdir/Staphylococcus_aureus_ST398_uid29427/29427_.fasta,gi|283471934|emb|AM990994.1|
../results/simdir/Staphylococcus_aureus_ST398_uid29427/29427_.fasta,gi|283471929|emb|AM990993.1|
../results/simdir/Staphylococcus_aureus_ST398_uid29427/29427_.fasta,gi|283471940|emb|AM990995.1|
../results/simdir/Pseudomonas_stutzeri_A1501_uid16817/16817_.fasta,gi|145568602|gb|CP000304.1|
../results/simdir/Staphylococcus_aureus_T0131_uid65323/65323_.fasta,gi|329312723|gb|CP002643.1|
../results/simdir/Bacillus_amyloliquefaciens_plantarum_UCMB5113_uid214809/214809_.fasta,gi|530335850|emb|HG328254.1|
../results/simdir/Clostridium_botulinum_A_Hall_uid19521/19521_.fasta,gi|152930382|gb|CP000727.1|
../results/simdir/Bacillus_cereus_F837_76_uid15716/15716_.fasta,gi|364509831|gb|CP003187.1|
../results/simdir/Bacillus_cereus_F837_76_uid15716/15716_.fasta,gi|364515227|gb|CP003188.1|
../results/simdir/Bacillus_cereus_F837_76_uid15716/15716_.fasta,gi|364515372|gb|CP003189.1|
../results/simdir/Francisella_TX077308_uid67139/67139_.fasta,gi|336445622|gb|CP002872.1|
../results/simdir/Bacillus_subtilis_natto_BEST195_uid38027/38027_.fasta,gi|291482369|dbj|AP011541.1|
../results/simdir/Bacillus_subtilis_natto_BEST195_uid38027/38027_.fasta,gi|291486745|dbj|AP011542.1|
../results/simdir/Salmonella_enterica_serovar_Newport_SL254_uid18747/18747_.fasta,gi|133905002|gb|CP000604.1|
../results/simdir/Salmonella_enterica_serovar_Newport_SL254_uid18747/18747_.fasta,gi|194400862|gb|CP001112.1|
../results/simdir/Salmonella_enterica_serovar_Newport_SL254_uid18747/18747_.fasta,gi|194400866|gb|CP001113.1|
../results/simdir/Francisella_tularensis_novicida_U112_uid16088/16088_.fasta,gi|118422521|gb|CP000439.1|
../results/simdir/Bacillus_subtilis_PY79_uid225627/225627_.fasta,gi|558566549|gb|CP006881.1|
../results/simdir/Escherichia_coli_O157_H7_EC4115_uid27739/27739_.fasta,gi|209162409|gb|CP001165.1|
../results/simdir/Escherichia_coli_O157_H7_EC4115_uid27739/27739_.fasta,gi|209156984|gb|CP001163.1|
../results/simdir/Escherichia_coli_O157_H7_EC4115_uid27739/27739_.fasta,gi|209157093|gb|CP001164.1|
../results/simdir/Bacillus_coagulans_36D1_uid15679/15679_.fasta,gi|347582959|gb|CP003056.1|
../results/simdir/Bacillus_1NLA3E_uid53255/53255_.fasta,gi|484574986|gb|CP005586.1|
../results/simdir/Bacillus_cereus_ATCC14579_uid384/384_.fasta,gi|29899096|gb|AE016877.1|
../results/simdir/Bacillus_cereus_ATCC14579_uid384/384_.fasta,gi|49660328|gb|AE016878.2|
../results/simdir/Escherichia_coli_LF82_uid33825/33825_.fasta,gi|222031834|emb|CU651637.1|
../results/simdir/Salmonella_enterica_serovar_Typhimurium_UK_1_uid63211/63211_.fasta,gi|332991407|gb|CP002615.1|
../results/simdir/Salmonella_enterica_serovar_Typhimurium_UK_1_uid63211/63211_.fasta,gi|332986951|gb|CP002614.1|
../results/simdir/Listeria_monocytogenes_10403S_uid17495/17495_.fasta,gi|345535581|gb|CP002002.1|
../results/simdir/Clostridium_perfringens_SM101_uid12521/12521_.fasta,gi|110684499|gb|CP000313.1|
../results/simdir/Clostridium_perfringens_SM101_uid12521/12521_.fasta,gi|110681940|gb|CP000312.1|
../results/simdir/Clostridium_perfringens_SM101_uid12521/12521_.fasta,gi|110684521|gb|CP000315.1|
../results/simdir/Clostridium_perfringens_SM101_uid12521/12521_.fasta,gi|110684510|gb|CP000314.1|
../results/simdir/Escherichia_coli_E24377A_uid13960/13960_.fasta,gi|157076665|gb|CP000798.1|
../results/simdir/Escherichia_coli_E24377A_uid13960/13960_.fasta,gi|157076497|gb|CP000795.1|
../results/simdir/Escherichia_coli_E24377A_uid13960/13960_.fasta,gi|157081497|gb|CP000801.1|
../results/simdir/Escherichia_coli_E24377A_uid13960/13960_.fasta,gi|157076596|gb|CP000797.1|
../results/simdir/Escherichia_coli_E24377A_uid13960/13960_.fasta,gi|157076671|gb|CP000799.1|
../results/simdir/Escherichia_coli_E24377A_uid13960/13960_.fasta,gi|157076741|gb|CP000800.1|
../results/simdir/Escherichia_coli_E24377A_uid13960/13960_.fasta,gi|157076566|gb|CP000796.1|
